pid,ProductId,Post_Review,Platform,Rating,Date,Helpful,Label
324,B000G6MBX2,"Was very skeptical if such a cuddly animal can really help. My expectations were more than exceeded. My son 4.5 months sleeps since he has the otter totally calm and relaxed and also at night he helps so that my son finds his sleep faster. Until now my son never slept more than half an hour, then he was awake again And thanks to his otter he just makes his first nap alone in bed and that for 2 hours already.",Facebook,5,02-11-20,,1
326,B000G6MBX2,Great music box! Great melodies with timer.The mechanical sounds in ‘breath mode' disturb me a bit. As a music box however great to recommend.The fabric is really very soft and the music box inside does not disturb.,Twitter,5,20-02-21,,1
327,B000G6MBX2,"My baby (3 months) loves the ""Otterlie"" and I also :). The otter has become our ""go to bed"" ritual. Volume is adjustable. Music and also the three sounds (heart knocking, water noises, wind) are also adjustable and very pleasant.I don't want to miss otterlie anymore and would buy it again and again",Amazon,5,22-10-20,,1
328,B000G6MBX2,"I can only recommend this otter! It's not only sweet, but also practical!Our daughter calms down with the music. Especially when the dad is no longer on parental leave, the mom can make herself a meal or the laundry or other important things -Of course I am happy when my baby sleeps on me, but it doesn't work all day. Super invention! Thanks for the relief!",Instagram,5,23-02-21,,1
330,B000G6MBX2,"So the otter is super cute and I thought it would be a real companion for our son. Unfortunately, it quickly broke, of course, after you could have sent it back.The breathing function no longer works and makes mechanical noises. It should imitate the breathing movement, but it is stuck.Would everything have worked the otter at least 4 stars from us.",Flipcart,2,04-12-20,,1
331,B001F33UPI,"My son got this otter with 2.5 months, at that time he didn't care about it. Now with 3 months he is starting to like it. The engine noise for the abdominal movement is really loud, but doesn't bother him and you can turn off the individual functions.",Amazon,4,13-01-20,,0
332,B001F33UPI,"That's soooo a sweet otter!My little girl thinks it's great, always looks at the light and falls asleep quickly even with the music.What's bothering is something that when the abdominal movement is on, the engine is incredibly loud.",Flipcart,5,01-01-20,,1
335,B008BEGP9W,"The otter is great and our baby loves it. The only flaw is that the batteries are very quickly empty when you have the light on, that attracts quite... Aba he is super sweet and very fluffy. You can adjust the volume and the different program are great. Since babies always react to other sounds and find comforting.",Amazon,4,19-01-20,,1
336,B008BEGP9W,Super sweet. The volume is optimal. The otter is very soft and very pleasant. Got my sister's otter gift and she was back and forth.,Facebook,5,19-06-20,,1
338,B002U56JXK,"Very nice otter from Fisher price, plays beautiful music and has become a sleeping ritual.The only mango is that the belly is very hard and the first 10 minutes louder from the noise level.Otherwise beautiful product.",Twitter,5,10-11-20,,1
339,B002U56JXK,Our daughter loves this otter! He has a pleasant song melody and you can change batteries and nothing is broken when printing.The sound of moving the belly is a little louder but it doesn't bother my child. A gentle light on the belly also brings her peace.,Instagram,4,05-03-21,,1
340,B007P2PSKS,"I ordered and gave away the slumber otter for the second time already. Both times he arrived extremely well and both the mothers and the babies like him. He is very calming and good to fall asleep. Also visually wonderful and fits both for as a gift for a girl, as well as a boy. Give him away again and again :) Tiptop!",Flipcart,5,19-11-20,,1
341,B004A8QK98,"The slumber otter is great!You can regulate the volume, choose between music and womb sounds, turn the belly movements on and off and also turn light on and off :)",Amazon,5,16-11-20,,1
342,B004A8QK98,"The otter is totally great for our little ones. Loving details, beautiful sounds and movements that soothe the child. Our little one often sleeps with the otter during the day. In my eyes a great toy and suitable for giving away.",Flipcart,5,12-08-20,,1
344,B001HTKZ5S,"Fisher Price's slumber otter is the ideal plush animal to soothe babies and give them a gentle sleep, with familiar breathing movements, almost like in the womb. It's also very good to give away.",Amazon,5,03-07-20,,1
345,B001HTKZ5S,Very sweet otter of the music plays but also makes breath sounds after. I ordered it for my 6 month old daughter. You can also pull it off and wash the fabric easily.,Facebook,5,11-02-20,,1
346,B001HTKZ5S,"A great gift for babies, our 7 month old daughter is happy when he is at her side. Even our 6 year old sleeps with it a",Twitter,1,16-01-20,2,1
347,B001HTKZ5S,The sleeping otter is sometimes the hero of the evening. With his soothing music he not only brings my son to sleep. I am enthusiastic and can recommend it to any parents for their little ones.,Instagram,5,30-01-21,,0
349,B001HTKZ5S,Sweet part and works. Our grandbaby loves it. The adults must master themselves in order not to constantly press on the otter belly so that he begins to start it... Unfortunately it is quite expensive. But I would buy it again.,Flipcart,5,05-11-22,,1
